# x y
1.119057769 -0.025469450
1.119262713 -0.025925558
1.119463338 -0.026383584
1.119664059 -0.026841568
1.119865362 -0.027299296
1.120065473 -0.027757557
1.120264535 -0.028216280
1.120463070 -0.028675228
1.120661321 -0.029134299
1.120859505 -0.029593400
1.121057710 -0.030052492
1.121255037 -0.030511960
1.121450873 -0.030972067
1.121646869 -0.031432106
1.121843613 -0.031891825
1.122039549 -0.032351889
1.122234360 -0.032812431
1.122428716 -0.033273166
1.122623108 -0.033733884
1.122817601 -0.034194559
1.123011407 -0.034655527
1.123204156 -0.035116933
1.123396148 -0.035578625
1.123588178 -0.036040268
1.123780670 -0.036501706
1.123971698 -0.036963795
1.124161049 -0.037426614
1.124350017 -0.037889583
1.124539152 -0.038352484
1.124727672 -0.038815637
1.124915118 -0.039279225
1.125102114 -0.039742995
1.125289238 -0.040206713
1.125476276 -0.040670466
1.125662851 -0.041134405
1.125954811 -0.041859818
1.126141463 -0.042323727
1.126328914 -0.042787312
1.126515998 -0.043251045
1.126703660 -0.043714451
1.126891014 -0.044177716
1.127077620 -0.044641642
1.127264242 -0.045105562
1.127449161 -0.045570163
1.127633154 -0.046034930
1.127693024 -0.046523758
1.127462842 -0.046960774
1.127030384 -0.047185256
